ejercicio,ordencompra,fecha,importe,proveedor,dependencia,expediente
2024,2118,08-04-2024,14560.0,CELSIUS COMERCIAL,"ADMINISTRACION DE REDES, DATOS Y TRANF DIGITAL",Suministro 2175/2024
2024,3489,30-05-2024,483918.0,PELUFFO YESICA ANAHI,MUSEO FERROWHITE,Suministro 4188/2024
2024,3509,30-05-2024,861000.0,AQUALIFE,SUBSECRETARIA DE MANTENIMIENTO,Suministro 3756/2024
2024,3560,31-05-2024,1216800.0,MANSILLA PAOLA BETIANA,SEC. DE SALUD,Suministro 3850/2024
2024,4030,11-06-2024,3190619.0,LA MOLIENDA,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 2772/2024
2024,4203,24-06-2024,105000.0,FREINQUEL ALBERTO,COORD. DE REC. ARTISTICOS,Suministro 4582/2024
2024,4499,01-07-2024,626600.0,KANDO SRL.,SUBSECRETARIA DE PROTECCION CIUDADANA,Suministro 4348/2024
2024,4838,18-07-2024,126200.0,DIAGRAMA S.R.L.,SEC. DE SALUD,Suministro 3310/2024
2024,5017,29-07-2024,100000.0,BVC,H.C.D.,Suministro 5356/2024
2024,5285,06-08-2024,776925.84,KBYTE COMPUTACION,NO USAR-DEPARTAMENTO CENTRO DE DISEÑO URBANO,Suministro 5492/2024
2024,5286,06-08-2024,617158.08,KBYTE COMPUTACION,NO USAR-SUBDIRECCION DE CATASTRO,Suministro 5491/2024
2024,5289,06-08-2024,41796.0,LA MOLIENDA,ESPACIO DE PRIMERA INFANCIA MI LUGAR,Suministro 5475/2024
2024,5292,06-08-2024,1512500.0,TRANSPORTE MAPA S.A.,OFICINA DEPOSITO Y LOGISTICA,Suministro 5532/2024
2024,2365,18-04-2024,4686340.58,PROBRAS BAHIA S.R.L.,DEP. PROYECTOS Y OBRAS,Suministro 1891/2024
2024,2686,30-04-2024,23490933.0,COOPERATIVA DE TRABAJO NOROESTE LIMITADA,NO USAR-DELEGACION NOROESTE,Suministro 3122/2024
2024,2698,30-04-2024,34287091.0,COOPERATIVA DE TRABAJO CENTRO LIMITADA,NO USAR-DELEG. BAHIA BLANCA CENTRO,Suministro 3108/2024
2024,2701,30-04-2024,17437083.0,COOPERATIVA DE TRABAJO LIBERTAD LIMITADA,NO USAR-DELEGACION VILLA ROSAS,Suministro 3121/2024
2024,3664,31-05-2024,1031280.0,GONZALEZ MARIA JOSEFINA,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 3533/2024
2024,3715,31-05-2024,1290000.0,LOBO MARCELA ELIZABETH,SERV. LOC. PROM Y PROT.I.DER. NIÑOS Y ADOLES.,Suministro 3431/2024
2024,3756,31-05-2024,2053884.9,BEITELEZTN GRACIELA NANCY,PEQUEÑOS HOGARES - HOGAR SUST.,Suministro 3550/2024
2024,3591,31-05-2024,820130.04,INTREVADO DANIELA JULIETA,MAMAS CUIDADORAS,Suministro 3510/2024
2024,3598,31-05-2024,1290000.0,ARELLANO ROMINA ANTONELA,DIVISION DESARROLLO SOCIAL,Suministro 3791/2024
2024,3679,31-05-2024,732218.73,LOPEZ LUCIANA DANIELA,MAMAS CUIDADORAS,Suministro 3497/2024
2024,3688,31-05-2024,249600.0,REINHARDT LUCIANA BELEN,OFICINA DE COORDINACION NIDO,Suministro 4043/2024
2024,3696,31-05-2024,825000.0,PEREZ IVANA VANESA,HOGAR DE NIÑOS Y NIÑAS PEUMAYEN,Suministro 3486/2024
2024,3705,31-05-2024,1000717.95,PASCUAL MARIA BELEN,HOGAR DEL ADOLESCENTE,Suministro 3480/2024
2024,3706,31-05-2024,1000717.95,CASTEC SILVANA ANDREA,CASA DE ABRIGO,Suministro 3415/2024
2024,3754,31-05-2024,1216800.0,HIPKE ANA LUZ,SEC. DE SALUD,Suministro 4291/2024
2024,410,06-02-2024,50760.0,ARROYO TOMAS AGUSTIN,INSTITUTO CULTURAL MUNICIPAL,Suministro 750/2024
2024,4233,25-06-2024,4426000.0,OLEOHIDRAULICA ELOY J COLANTONIO,SUBSECRETARIA DE AMBIENTE,Suministro 4506/2024
2024,7746,31-10-2024,170000.0,INTEGRAL ABC CERRAJERIA,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 7475/2024
2024,7786,31-10-2024,2465000.0,BIEN PABLO MANUEL,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 7420/2024
2024,5362,09-08-2024,31541.79,INDUSTRIAS METALURGICAS DON BOSCO S.A.,SUBSECRETARIA DE HABITAT,Suministro 5164/2024
2024,6483,12-09-2024,916800.0,BALEANI EMILIANO ANDRES,PROGRAMA PSICOTERAPEUTICO CABALLO DE TROYA,Suministro 6709/2024
2024,3763,31-05-2024,821553.96,BARRIA JUAN MARCELO,SISTEMA DE AMAS EXTERNAS,Suministro 3538/2024
2024,3927,05-06-2024,616140.0,BACIC S.R.L.,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 2937/2024
2024,5178,01-08-2024,24526362.54,LASCO CONSTRUCCIONES S.A.,DEP. PROYECTOS Y OBRAS,Exp 2506/2024
2024,8303,28-11-2024,3779020.0,ENCENDIDOS PABLO,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 7718/2024
2024,8315,28-11-2024,45600.0,ALFA RODAMIENTOS SRL.,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 7849/2024
2024,8324,28-11-2024,1415920.0,CIUDAD MAGICA,NO USAR-SECRETARIA DE PLANEAMIENTO URBANO,Suministro 7994/2024
2024,8363,29-11-2024,15100.0,IDEA LUZ,INSTITUTO DEL DEPORTE,Suministro 8346/2024
2024,8370,29-11-2024,640779.83,CODIMAT S.A.,INSTITUTO DEL DEPORTE,Suministro 8323/2024
2024,5659,26-08-2024,872960.0,GARCIA SIERRA JOSE ALFREDO,INTENDENCIA,Suministro 6190/2024
2024,5661,26-08-2024,1047640.0,NEGRO,INTENDENCIA,Suministro 6235/2024
2024,6842,27-09-2024,24116114.25,COOPERATIVA DE TRABAJO CENTRO LIMITADA,DEPARTAMENTO CONSERVACION VIAL,Suministro 7011/2024
2024,6860,27-09-2024,17696258.08,COOPERATIVA DE TRABAJO VILLA ROSAS LDTA.,DEP. DE LOGISTICA Y MANT. URBANO,Suministro 7004/2024
2024,6879,27-09-2024,48758604.98,VIGATA CONSTRUCCIONES S.A.,DEP. PROYECTOS Y OBRAS,Exp 5310/2024
2024,5494,15-08-2024,823642.4,MINISTERIO DE SEGURIDAD - SEGURIDAD PROVINCIAL,SUBSECRETARIA DE PROTECCION CIUDADANA,Suministro 5965/2024
2024,8802,16-12-2024,2879800.0,PEÑA JOSE NESTOR,SEC. DE OBRAS Y SERVICIOS PUBLICOS,Suministro 8937/2024
2024,7729,30-10-2024,1208700.0,DEL RIO JULIAN EZEQUIEL,TEATRO MUNICIPAL,Suministro 7794/2024
2024,7993,12-11-2024,75843.22,ALDEANOS ELECTRICIDAD,VETERINARIA Y ZOONOSIS,Suministro 7550/2024
2024,8624,10-12-2024,6184850.0,SODAGO,DIVISION HIGIENE Y SEGURIDAD EN EL TRABAJO,Suministro 7620/2024
2024,8629,10-12-2024,73729.99,SANITARIOS BAHIA,SEC. DE SALUD,Suministro 6804/2024
2024,8277,27-11-2024,2124461.0,MTA ELASTICOS S.A.,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 7775/2024
2024,8589,09-12-2024,135194.3,DISTRIBUIDORA GIPAL,SUBSECRETARIA  DE TECNOLOGIA GUBERNAMENTAL Y CONTR,Suministro 8690/2024
2024,7502,22-10-2024,19301165.0,IN & SE SA,SUBSECRETARIA DE MANTENIMIENTO,Suministro 5159/2024
2024,1388,08-03-2024,48000.0,FUNDAS DONADO,TERMINAL OMNIBUS,Suministro 1426/2024
2024,6043,30-08-2024,1644800.0,OLIVERA MAILEN ANAHI,SUBSECRETARIA DE GESTION Y ECON DE LA SALUD,Suministro 6373/2024
2024,6109,30-08-2024,1757358.0,PUZZOLO EVELYN LUCIANA,HOGAR DE NIÑOS Y NIÑAS PEUMAYEN,Suministro 5627/2024
2024,6425,10-09-2024,3650000.0,IMPRENTA MARQUEZ GARABANO,SUBSECRETARIA RELACIONES INSTITUCIONALES Y CULTO,Suministro 6713/2024
2024,832,29-02-2024,652500.0,CORTE MALENA,MUSEO DEL PUERTO,Suministro 1419/2024
2024,841,29-02-2024,673800.0,MARINSALDA LILIANA ELISABEL,MUSEO DE CIENCIAS NATURALES,Suministro 1408/2024
2024,917,29-02-2024,800574.36,ORIGGI PAOLA ANDREA,HOGAR DE NIÑOS Y NIÑAS PEUMAYEN,Suministro 1018/2024
2024,920,29-02-2024,585774.99,CABRIL ANA MARIA GLADYS,MAMAS CUIDADORAS,Suministro 1030/2024
2024,927,29-02-2024,800574.36,ROGER GABRIELA NORA,INSTITUTO JOSE LUIS CANTILO,Remito conformado 881/2024
2024,976,29-02-2024,1203125.0,MARTIRENA YESICA PAOLA,SEC. DE SALUD,Suministro 1331/2024
2024,1389,08-03-2024,1768000.0,MONTERO ARIEL ANIBAL,SUBSECRETARIA RELACIONES INSTITUCIONALES Y CULTO,Suministro 1140/2024
2024,352,31-01-2024,3785000.0,IMPRENTA FIORE,TRIBUNAL DE FALTAS,Suministro 49/2024
2024,1519,14-03-2024,450000.0,LOS CHOPEN GRUPO DE ARTISTAS,INSTITUTO CULTURAL MUNICIPAL,Suministro 1765/2024
2024,1609,18-03-2024,636460.0,OJEDA Y GUERRA S.H.,"AGENCIA DE SALUD, DES SOCIAL, AMBIENTE Y HABITAT",Suministro 1477/2024
2024,1699,22-03-2024,236950.0,MH CARTELES,MUSEO FERROWHITE,Suministro 2080/2024
2024,176,26-01-2024,143886.12,CODIMAT S.A.,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 88/2024
2024,443,08-02-2024,22000000.0,EOS S.A.,SUBSECRETARIA DE ESPACIOS PUBLICOS,Suministro 210/2024
2024,992,29-02-2024,825000.0,LUQUE JULIETA BELEN,OFICINA DE COORDINACION NIDO,Suministro 1120/2024
2024,1046,29-02-2024,666000.0,ASESOR.AR,INTENDENCIA,Suministro 1594/2024
2024,1049,29-02-2024,297600.0,ASESOR.AR,INTENDENCIA,Suministro 1596/2024
2024,1081,29-02-2024,480000.0,VAZQUEZ SANTIAGO,COORD. PROGRAMA ENVION,Suministro 1059/2024
2024,7285,10-10-2024,181817.0,SANCOR COOPERATIVA DE SEGUROS LIMITADA,DIRECCION DE TURISMO,Suministro 7508/2024
2024,7467,21-10-2024,143000.0,ARISTU HNOS,DPTO. REGISTRO LICITADORES Y OBRAS DE CONSORCIOS,Suministro 7653/2024
2024,7492,21-10-2024,1848000.0,IMPRENTA FIORE,TRIBUNAL DE FALTAS,Suministro 6741/2024
2024,1746,25-03-2024,9963000.0,BALEANI EMILIANO ANDRES,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 347/2024
2024,7600,25-10-2024,1014000.0,BARQUIN ANA BELEN,SEC. DE SALUD,Suministro 6909/2024
2024,435,07-02-2024,1110279.13,AÑOS LUZ,SEC. DE SALUD,Resolución 496/2024
2024,5215,02-08-2024,425000.0,EMBRAGUES ALESS,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 5133/2024
2024,7613,25-10-2024,1014000.0,TORO CALFUÑANCO ADRIANA SILVIA,SEC. DE SALUD,Suministro 7216/2024
2024,7698,29-10-2024,1940000.0,CALCO SAURIOS,BAHIA HUB- ESPACIO CESAR MILSTEIN,Suministro 7480/2024
2024,7704,29-10-2024,1815375.0,BIGLIANI FIONA,SUBSECRETARIA DE GESTION Y ECON DE LA SALUD,Suministro 7347/2024
2024,7739,31-10-2024,118400.0,GRUPO LATIDOS,DPTO. SALUD MENTAL Y ADICCIONES,Suministro 7641/2024
2024,7803,04-11-2024,454900.0,KM INGENIERIA,OFIC PRESERVACION Y OPTIM DE LA CALIDAD AMBIENTAL,Suministro 7766/2024
2024,836,29-02-2024,1032000.0,CALDERON BARRAQUE JUAN MANUEL,SERV. LOC. PROM Y PROT.I.DER. NIÑOS Y ADOLES.,Suministro 928/2024
2024,878,29-02-2024,733828.74,SEIJAS GABRIELA ANDREA,LILIANA ABIA DE CECI (EX CASA DEL NIÑO ING. WHITE),Suministro 947/2024
2024,3846,04-06-2024,513859.89,CONTELEC S.A.,OFIC PRESERVACION Y OPTIM DE LA CALIDAD AMBIENTAL,Suministro 2845/2024
2024,3855,04-06-2024,86538.72,DISTRIBUIDORA ARCOS S.A.,DIRECCION GENERAL DE EDUCACION,Suministro 3213/2024
2024,3900,04-06-2024,1110000.0,KUGLER MARTIN ADOLFO,DIRECCION ADJUNTA DE ORDENAMIENTO FORESTAL URBANO,Suministro 4234/2024
2024,6348,06-09-2024,1801000.0,HOTEL MUÑIZ,INSTITUTO CULTURAL MUNICIPAL,Suministro 6568/2024
2024,6546,13-09-2024,1312100.0,FOCHESATTO GISELA BELEN,TEATRO MUNICIPAL,Suministro 5913/2024
2024,2960,14-05-2024,27840.0,HIPERTEHUELCHE,SUBSECRETARIA DE DESARROLLO PRODUCTIVO,Suministro 3591/2024
2024,939,29-02-2024,1203125.0,BELLANDO MARIA BELEN,SEC. DE SALUD,Suministro 1288/2024
2024,1033,29-02-2024,585774.99,LOPEZ LUCIANA DANIELA,MAMAS CUIDADORAS,Suministro 1025/2024
2024,3016,16-05-2024,19636.0,ENCENDIDOS PABLO,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 2493/2024
2024,3018,16-05-2024,96815.0,REPUESTOS TATO,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 2493/2024
2024,3142,22-05-2024,182000.0,FERRETERIA DIOMEDI,DIRECCION ADJUNTA DE ORDENAMIENTO FORESTAL URBANO,Suministro 2314/2024
2024,3144,22-05-2024,395040.0,FERRETERIA INDUSTRIAL FIAS S.A.,DIRECCION ADJUNTA DE ORDENAMIENTO FORESTAL URBANO,Suministro 2314/2024
2024,3450,30-05-2024,94860.0,FERRETERIA INDUSTRIAL FIAS S.A.,DEP. DE LOGISTICA Y MANT. URBANO,Suministro 4161/2024
2024,1075,29-02-2024,2242500.0,TELEVISION FEDERAL S.A.,INTENDENCIA,Suministro 1608/2024
2024,1118,29-02-2024,937350.0,CONTINANZIA MARIA ALEXANDRA,INSTITUTO CULTURAL MUNICIPAL,Suministro 1501/2024
2024,1129,29-02-2024,355350.0,LU2 RADIO BAHIA BLANCA,INTENDENCIA,Suministro 1590/2024
2024,1300,05-03-2024,315650.0,ASOCIACION CIVIL UNION DE MUSICOS DEL SUR,INSTITUTO CULTURAL MUNICIPAL,Suministro 1581/2024
2024,1437,11-03-2024,369000.0,CLIMATEC SRL,DEP. ELECTRICIDAD Y MECANICA,Suministro 807/2024
2024,1616,19-03-2024,133583.83,QUIMICA INDUSTRIAL BAHIENSE S.A.,INSTITUTO DEL DEPORTE,Suministro 1805/2024
2024,2346,17-04-2024,3442888.0,CASA BERNABE SCA,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 978/2024
2024,5946,29-08-2024,1171552.0,GAVILAN MONICA PATRICIA,MAMAS CUIDADORAS,Suministro 5655/2024
2024,7423,17-10-2024,500000.0,FIADARON PATRICIA INES,INSTITUTO CULTURAL MUNICIPAL,Suministro 7618/2024
2024,2402,19-04-2024,17600.0,REPUESTOS LASPIUR,DIV. DE CONTROL Y ORDENAMIENTO URBANO,Suministro 2589/2024
2024,2405,19-04-2024,2088340.0,MTA ELASTICOS S.A.,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 2469/2024
2024,2587,30-04-2024,395928.0,GIMENEZ NATALIA,INSTITUTO CULTURAL MUNICIPAL,Suministro 3057/2024
2024,2589,30-04-2024,2288250.0,PLUSMAR,SUBSECRETARIA DE GESTION Y ECON DE LA SALUD,Suministro 2833/2024
2024,2595,30-04-2024,5371105.3,CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.,MAYORDOMIA,Suministro 2834/2024
2024,2621,30-04-2024,149800.0,ASOCIACION CIVIL UNION DE MUSICOS DEL SUR,INSTITUTO CULTURAL MUNICIPAL,Suministro 3019/2024
2024,5499,16-08-2024,510000.0,KIRSA S.A.,INSTITUTO DEL DEPORTE,Suministro 5952/2024
2024,5504,16-08-2024,442379.97,IMPRENTA FIORE,SEC. DE SALUD,Suministro 4894/2024
2024,2894,10-05-2024,5691600.0,ALAUX NEUMATICOS,DIV. DE CONTROL Y ORDENAMIENTO URBANO,Suministro 1874/2024
2024,300,30-01-2024,5770000.0,LA BRUJULA 24,INTENDENCIA,Suministro 632/2024
2024,6371,09-09-2024,1179249.76,CODIMAT S.A.,SEC. DE OBRAS Y SERVICIOS PUBLICOS,Suministro 6358/2024
2024,6385,09-09-2024,1130000.0,IMPRENTA MARQUEZ GARABANO,NO USAR-SECRETARIA DE PLANEAMIENTO URBANO,Suministro 6524/2024
2024,6396,09-09-2024,34162.49,AÑOS LUZ,MUSEO HISTORICO,Suministro 6584/2024
2024,7468,21-10-2024,1223000.0,DOSAV BAHIA,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 6187/2024
2024,7470,21-10-2024,1584800.0,ENLUZ S.A.,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 6187/2024
2024,7516,22-10-2024,1014000.0,ROSALES DEBORA LUSMILA,SEC. DE SALUD,Suministro 7207/2024
2024,2139,09-04-2024,133100.0,TRAMA,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 1124/2024
2024,2172,09-04-2024,50578.0,IDEA LUZ,DIRECCION ADJUNTA DE ORDENAMIENTO FORESTAL URBANO,Suministro 2310/2024
2024,355,31-01-2024,194066.0,COOPERATIVA DE TRABAJO LIBERTAD LIMITADA,PROGRAMA PSICOTERAPEUTICO CABALLO DE TROYA,Suministro 514/2024
2024,721,26-02-2024,7000.0,FERRETERIA CENTRO,MUSEO DE ARTE CONTEMPORANEO,Suministro 1187/2024
2024,2084,05-04-2024,987600.0,LUMIX ILUMINACION,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Resolución 2124/2024
2024,2416,22-04-2024,250421.6,ECOBAHIA S.A.,"AGENCIA INNOVACION, DES PROD Y URBANISMO",Suministro 2659/2024
2024,3082,17-05-2024,270000.0,FERNANDEZ JESSICA ANALIA,SEC. DE SALUD,Suministro 3324/2024
2024,4250,25-06-2024,1055600.0,IDEA LUZ,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 3400/2024
2024,2918,10-05-2024,85600.0,ASOCIACION CIVIL UNION DE MUSICOS DEL SUR,DIRECCION DE MUSEOS Y ARTE,Suministro 3360/2024
2024,2974,14-05-2024,690000.0,PAVAROTTI,SUBSECRETARIA RELACIONES INSTITUCIONALES Y CULTO,Suministro 3340/2024
2024,5794,28-08-2024,349140.0,CASALONGUE MARIO RUBEN,INTENDENCIA,Suministro 6363/2024
2024,6593,16-09-2024,957206.4,C3I S.A.,"ADMINISTRACION DE REDES, DATOS Y TRANF DIGITAL",Suministro 6606/2024
2024,614,20-02-2024,188000.0,CACU CLIMATIZACION,OFICINA DE COORDINACION NIDO,Suministro 788/2024
2024,1590,15-03-2024,808000.0,OLEOHIDRAULICA ELOY J COLANTONIO,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 1921/2024
2024,1593,18-03-2024,1220131.0,REPUESTOS TATO,DIV. DE CONTROL Y ORDENAMIENTO URBANO,Suministro 1514/2024
2024,1941,28-03-2024,242549.49,PROMAR S.R. L,BAHIA HUB- ESPACIO CESAR MILSTEIN,Suministro 2033/2024
2024,1966,28-03-2024,1133050.0,FERRETERIA CENTRO,NO USAR-DELEG. GRAL. DANIEL CERRI,Suministro 1771/2024
2024,2425,22-04-2024,890000.0,HOLDING BAHIA,TRIBUNAL DE FALTAS,Suministro 2161/2024
2024,2805,06-05-2024,78292.0,FERRETERIA CENTRO,SUBSECRETARIA DE AMBIENTE,Suministro 2333/2024
2024,2950,13-05-2024,1317334.18,AÑOS LUZ,SUBSECRETARIA DE DESARROLLO PRODUCTIVO,Suministro 3337/2024
2024,3173,23-05-2024,502430.0,PINTURERIA FERNANDEZ,MUSEO HISTORICO,Suministro 2579/2024
2024,3405,29-05-2024,1770000.0,SKOLAK JUAN TOMAS,DEP. VIVIENDA,Suministro 4028/2024
2024,3407,29-05-2024,1770000.0,MARTINEZ SERGIO FABIAN,DEP. VIVIENDA,Suministro 4024/2024
2024,3481,30-05-2024,1200000.0,CASTRO MABEL ALICIA,DIRECCION GENERAL DE EDUCACION,Suministro 3729/2024
2024,3962,06-06-2024,3467960.0,COINCE BAHIA S.A.,SUBSECRETARIA DE MANTENIMIENTO,Suministro 2308/2024
2024,3964,06-06-2024,8650000.0,LAS DOS TOSCAS SRL.,SUBSECRETARIA DE MANTENIMIENTO,Suministro 2308/2024
2024,4201,19-06-2024,409620.0,REPUESTOS TATO,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 4500/2024
2024,4432,28-06-2024,660000.0,THOMANN VALENTINA,DIVISION DESARROLLO SOCIAL,Suministro 4707/2024
2024,4647,11-07-2024,49994.53,FEDERACION PATRONAL SEGUROS S.A.,DIR. DE DESARROLLO Y ECONOMIA SOCIAL,Suministro 4917/2024
2024,4675,12-07-2024,96300.0,JAGER ALEXIS EMANUEL,INSTITUTO CULTURAL MUNICIPAL,Suministro 5049/2024
2024,4729,15-07-2024,273138.0,AÑOS LUZ,DEP. ELECTRICIDAD Y MECANICA,Suministro 4838/2024
2024,4747,15-07-2024,45182.13,STOP,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 3778/2024
2024,4785,17-07-2024,511000.0,MARTINEZ GAMBINO INDUSTRIAL S.R.L.,TERMINAL OMNIBUS,Suministro 4512/2024
2024,4796,17-07-2024,11575000.0,VIVERO CULTIVOS BAHIA BLANCA SRL.,DIRECCION ADJUNTA DE ORDENAMIENTO FORESTAL URBANO,Suministro 4569/2024
2024,4941,24-07-2024,321800.0,DROGUERIA SIS,SEC. DE SALUD,Suministro 4713/2024
2024,5151,31-07-2024,390024.0,TATO CORTE,DIRECCION GENERAL DE EDUCACION,Suministro 5415/2024
2024,5384,09-08-2024,638880.0,ECOBAHIA S.A.,DIR. DE DESARROLLO Y ECONOMIA SOCIAL,Suministro 5528/2024
2024,5442,13-08-2024,82500.0,HND IMPRESIONES,DIRECCION GRAL. DE ASESORIA LETRADA,Suministro 5848/2024
2024,5448,13-08-2024,217350.0,RAMALLO MARIANO,DIRECCION GENERAL DE EDUCACION,Suministro 5511/2024
2024,5571,21-08-2024,66440.6,AÑOS LUZ,DEP. ELECTRICIDAD Y MECANICA,Suministro 4965/2024
2024,5599,21-08-2024,691200.0,ALDEA CLARA,DIRECCION GENERAL DE EDUCACION,Suministro 5879/2024
2024,6360,06-09-2024,803700.0,SITELEC S.A.,SUBSECRETARIA DE PROTECCION CIUDADANA,Suministro 5840/2024
2024,6361,06-09-2024,18181.65,SANCOR COOPERATIVA DE SEGUROS LIMITADA,DIVISION DE ACCESIBILIDAD E INLCUSION,Suministro 6549/2024
2024,6472,11-09-2024,15503565.0,IDEA LUZ,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 4754/2024
2024,6681,23-09-2024,1549303.0,HIPERTEHUELCHE,SUBSECRETARIA DE AMBIENTE,Suministro 6037/2024
2024,6746,25-09-2024,1050000.0,ACQUAMANSA,SEC. DE SALUD,Suministro 6995/2024
2024,6749,25-09-2024,1255287.75,COOPERATIVA DE TRABAJO CENTRO LIMITADA,INSTITUTO CULTURAL MUNICIPAL,Suministro 6873/2024
2024,6758,25-09-2024,350000.0,CARRASCOSA LUCAS MARTIN,INSTITUTO CULTURAL MUNICIPAL,Suministro 7121/2024
2024,6764,26-09-2024,735680.0,IDEA LUZ,INSTITUTO DEL DEPORTE,Suministro 6793/2024
2024,6781,26-09-2024,133382.0,HIDRAULICA BAHIA,DIRECCION ADJUNTA DE ORDENAMIENTO FORESTAL URBANO,Suministro 6675/2024
2024,6800,26-09-2024,27237969.5,C3I S.A.,"ADMINISTRACION DE REDES, DATOS Y TRANF DIGITAL",Suministro 6043/2024
2024,6994,30-09-2024,9127995.0,COOPERATIVA DE TRABAJO CUATREROS LIMITADA,SUBSECRETARIA DE AMBIENTE,Suministro 7262/2024
2024,7132,03-10-2024,340000.0,LA ILUSION,DIVISION DESARROLLO SOCIAL,Suministro 6787/2024
2024,7579,24-10-2024,379925.0,REPUESTOS TATO,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 7628/2024
2024,7581,24-10-2024,66500.0,GRUPO BAHIA BLANCA,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 7628/2024
2024,8147,21-11-2024,381874.43,CODIMAT S.A.,SUBSECRETARIA DE HABITAT,Suministro 7370/2024
2024,8366,29-11-2024,427460.0,VIVERO PALIHUE SRL,DPTO. SALUD MENTAL Y ADICCIONES,Suministro 7193/2024
2024,8716,12-12-2024,5767782.96,TALLERES B J IRRAZABAL S.A.,DEP. PROYECTOS Y OBRAS,Suministro 7057/2024
2024,279,30-01-2024,2200000.0,RADIO 10,INTENDENCIA,Suministro 687/2024
2024,8711,12-12-2024,278620.56,CODIMAT S.A.,INSTITUTO DEL DEPORTE,Suministro 8818/2024
2024,294,30-01-2024,150000.0,PERIN VALERIA SOLEDAD,INTENDENCIA,Suministro 674/2024
2024,441,07-02-2024,12200.0,SANCOR COOPERATIVA DE SEGUROS LIMITADA,INSTITUTO CULTURAL MUNICIPAL,Suministro 1014/2024
2024,475,09-02-2024,884700.0,MTA ELASTICOS S.A.,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 368/2024
2024,489,09-02-2024,386092.0,OLEOHIDRAULICA BUÑES,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 313/2024
2024,501,09-02-2024,26136000.0,INGENIERIA Y ARQUITECTURA SRL,SUBSECRETARIA DE ESPACIOS PUBLICOS,Suministro 876/2024
2024,503,09-02-2024,52272000.0,SVARA INGENIERIA CIVIL SRL.,SUBSECRETARIA DE ESPACIOS PUBLICOS,Suministro 876/2024
2024,509,09-02-2024,1100000.0,FLORERIA MONTEK ZUMA,SUBSECRETARIA RELACIONES INSTITUCIONALES Y CULTO,Suministro 743/2024
2024,2315,15-04-2024,1500000.0,MONTERO PABLO ARIEL,JEFATURA DE GABINETE Y GOBIERNO,Suministro 2576/2024
2024,35,05-01-2024,2160528.0,PLASTQUIM PATAGONICA SA,INSTITUTO DEL DEPORTE,Suministro 46/2024
2024,916,29-02-2024,585759.0,PEREZ DANIELA ALDANA,PROGRAMA PSICOTERAPEUTICO CABALLO DE TROYA,Suministro 1278/2024
2024,956,29-02-2024,81000.0,RUSSI JOSEFINA,SERV. LOC. PROM Y PROT.I.DER. NIÑOS Y ADOLES.,Suministro 941/2024
2024,1633,19-03-2024,608000.0,ACQUAMANSA,SUBSECRETARIA  DE TECNOLOGIA GUBERNAMENTAL Y CONTR,Suministro 1977/2024
2024,2069,05-04-2024,393250.0,CASA BLANCO S.A.,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 858/2024
2024,1480,13-03-2024,1642500.0,LUMIX ILUMINACION,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 828/2024
2024,1483,13-03-2024,1768877.5,PINTURERIA FERNANDEZ,DEPARTAMENTO INGENIERIA DE TRANSITO,Suministro 90/2024
2024,1487,13-03-2024,235950.0,COPYFAX FOTOCOPIADORAS S.R.L.,NO USAR-SUBDIRECCION DE CATASTRO,Suministro 809/2024
2024,2038,04-04-2024,848500.0,EMBRAGUES ALESS,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 2304/2024
